Combined_Key,Last_Update,Confirmed,Deaths
"Cheshire, New Hampshire, US",2022-04-11 04:21:02,14822,111
"Coos, New Hampshire, US",2022-04-11 04:21:02,6927,113
"Grafton, New Hampshire, US",2022-04-11 04:21:02,17645,66
"Hillsborough, New Hampshire, US",2022-04-11 04:21:02,97391,903
"Merrimack, New Hampshire, US",2022-04-11 04:21:02,32150,227
"Rockingham, New Hampshire, US",2022-04-11 04:21:02,66867,530
"Strafford, New Hampshire, US",2022-04-11 04:21:02,29207,206
"Sullivan, New Hampshire, US",2022-04-11 04:21:02,9251,68
"Unassigned, New Hampshire, US",2022-04-11 04:21:02,6638,2
"Atlantic, New Jersey, US",2022-04-11 04:21:02,68501,990
"Bergen, New Jersey, US",2022-04-11 04:21:02,225370,3430
"Burlington, New Jersey, US",2022-04-11 04:21:02,102536,1195
"Camden, New Jersey, US",2022-04-11 04:21:02,125894,1787
"Cape May, New Jersey, US",2022-04-11 04:21:02,21901,297
"Cumberland, New Jersey, US",2022-04-11 04:21:02,39483,596
"Essex, New Jersey, US",2022-04-11 04:21:02,213485,3597
"Gloucester, New Jersey, US",2022-04-11 04:21:02,69831,957
"Hudson, New Jersey, US",2022-04-11 04:21:02,172309,2721
"Hunterdon, New Jersey, US",2022-04-11 04:21:02,24746,272
"Mercer, New Jersey, US",2022-04-11 04:21:02,76546,1256
"Middlesex, New Jersey, US",2022-04-11 04:21:02,194123,2862
"Monmouth, New Jersey, US",2022-04-11 04:21:02,164792,2166
"Morris, New Jersey, US",2022-04-11 04:21:02,119353,1529
"Ocean, New Jersey, US",2022-04-11 04:21:02,162567,2924
"Passaic, New Jersey, US",2022-04-11 04:21:02,145123,2333
"Salem, New Jersey, US",2022-04-11 04:21:02,14337,245
"Somerset, New Jersey, US",2022-04-11 04:21:02,68139,970
"Sussex, New Jersey, US",2022-04-11 04:21:02,34012,473
"Unassigned, New Jersey, US",2022-04-11 04:21:02,3323,0
"Union, New Jersey, US",2022-04-11 04:21:02,145349,2357
"Warren, New Jersey, US",2022-04-11 04:21:02,23965,341
"Bernalillo, New Mexico, US",2022-04-11 04:21:02,146878,1793
"Catron, New Mexico, US",2022-04-11 04:21:02,419,13
"Chaves, New Mexico, US",2022-04-11 04:21:02,21338,319
"Cibola, New Mexico, US",2022-04-11 04:21:02,6994,183
"Colfax, New Mexico, US",2022-04-11 04:21:02,2421,64
"Curry, New Mexico, US",2022-04-11 04:21:02,12578,188
"De Baca, New Mexico, US",2022-04-11 04:21:02,572,5
"Dona Ana, New Mexico, US",2022-04-11 04:21:02,62989,743
"Eddy, New Mexico, US",2022-04-11 04:21:02,17008,274
"Grant, New Mexico, US",2022-04-11 04:21:02,6652,85
"Guadalupe, New Mexico, US",2022-04-11 04:21:02,1104,17
"Harding, New Mexico, US",2022-04-11 04:21:02,83,4
"Hidalgo, New Mexico, US",2022-04-11 04:21:02,1097,14
"Lea, New Mexico, US",2022-04-11 04:21:02,19199,327
"Lincoln, New Mexico, US",2022-04-11 04:21:02,5229,65
"Los Alamos, New Mexico, US",2022-04-11 04:21:02,2737,16
"Luna, New Mexico, US",2022-04-11 04:21:02,6702,126
"McKinley, New Mexico, US",2022-04-11 04:21:02,25811,587
"Mora, New Mexico, US",2022-04-11 04:21:02,762,17
"Otero, New Mexico, US",2022-04-11 04:21:02,13366,183
"Quay, New Mexico, US",2022-04-11 04:21:02,1997,51
"Rio Arriba, New Mexico, US",2022-04-11 04:21:02,9769,132
"Roosevelt, New Mexico, US",2022-04-11 04:21:02,4998,92
"San Juan, New Mexico, US",2022-04-11 04:21:02,40717,744
"San Miguel, New Mexico, US",2022-04-11 04:21:02,5841,55
"Sandoval, New Mexico, US",2022-04-11 04:21:02,33472,418
"Santa Fe, New Mexico, US",2022-04-11 04:21:02,28336,267
"Sierra, New Mexico, US",2022-04-11 04:21:02,2034,70
"Socorro, New Mexico, US",2022-04-11 04:21:02,3791,86
"Taos, New Mexico, US",2022-04-11 04:21:02,5324,89
"Torrance, New Mexico, US",2022-04-11 04:21:02,2680,53
"Unassigned, New Mexico, US",2022-04-11 04:21:02,6709,0
"Union, New Mexico, US",2022-04-11 04:21:02,782,15
"Valencia, New Mexico, US",2022-04-11 04:21:02,18552,265
"Albany, New York, US",2022-04-11 04:21:02,59401,510
"Allegany, New York, US",2022-04-11 04:21:02,8954,154
"Bronx, New York, US",2022-04-11 04:21:02,408102,7724
"Broome, New York, US",2022-04-11 04:21:02,45747,513
"Cattaraugus, New York, US",2022-04-11 04:21:02,15471,221
"Cayuga, New York, US",2022-04-11 04:21:02,16537,147
"Chautauqua, New York, US",2022-04-11 04:21:02,23590,300
"Chemung, New York, US",2022-04-11 04:21:02,21432,230
"Chenango, New York, US",2022-04-11 04:21:02,9367,120
"Clinton, New York, US",2022-04-11 04:21:02,16920,86
"Columbia, New York, US",2022-04-11 04:21:02,10112,140
"Cortland, New York, US",2022-04-11 04:21:02,10776,116
"Delaware, New York, US",2022-04-11 04:21:02,7839,69
"Dutchess, New York, US",2022-04-11 04:21:02,64250,655
"Erie, New York, US",2022-04-11 04:21:02,210033,2614
"Essex, New York, US",2022-04-11 04:21:02,5751,59
"Franklin, New York, US",2022-04-11 04:21:02,9568,44
"Fulton, New York, US",2022-04-11 04:21:02,12737,169
"Genesee, New York, US",2022-04-11 04:21:02,13697,185
"Greene, New York, US",2022-04-11 04:21:02,8674,125
"Hamilton, New York, US",2022-04-11 04:21:02,874,5
"Herkimer, New York, US",2022-04-11 04:21:02,13932,190
"Jefferson, New York, US",2022-04-11 04:21:02,20184,136
"Kings, New York, US",2022-04-11 04:21:02,699469,12789
"Lewis, New York, US",2022-04-11 04:21:02,6169,49
"Livingston, New York, US",2022-04-11 04:21:02,11696,115
"Madison, New York, US",2022-04-11 04:21:02,13383,126
"Monroe, New York, US",2022-04-11 04:21:02,153169,1553
"Montgomery, New York, US",2022-04-11 04:21:02,11951,203
"Nassau, New York, US",2022-04-11 04:21:02,405875,3825
"New York, New York, US",2022-04-11 04:21:02,419505,5437
"Niagara, New York, US",2022-04-11 04:21:02,48061,572
"Oneida, New York, US",2022-04-11 04:21:02,53999,782
"Onondaga, New York, US",2022-04-11 04:21:02,114488,1047
"Ontario, New York, US",2022-04-11 04:21:02,20123,175
"Orange, New York, US",2022-04-11 04:21:02,110556,1142
"Orleans, New York, US",2022-04-11 04:21:02,8636,113
"Oswego, New York, US",2022-04-11 04:21:02,26826,185
"Otsego, New York, US",2022-04-11 04:21:02,10002,88
"Out of NY, New York, US",2022-04-11 04:21:02,0,459
"Putnam, New York, US",2022-04-11 04:21:02,23778,121
"Queens, New York, US",2022-04-11 04:21:02,643425,11839
"Rensselaer, New York, US",2022-04-11 04:21:02,31650,248
"Richmond, New York, US",2022-04-11 04:21:02,166193,2314
"Rockland, New York, US",2022-04-11 04:21:02,92783,891
"Saratoga, New York, US",2022-04-11 04:21:02,46395,329
"Schenectady, New York, US",2022-04-11 04:21:02,33118,297
"Schoharie, New York, US",2022-04-11 04:21:02,5044,35
"Schuyler, New York, US",2022-04-11 04:21:02,3518,25
"Seneca, New York, US",2022-04-11 04:21:02,6036,89
"St. Lawrence, New York, US",2022-04-11 04:21:02,21414,183
"Steuben, New York, US",2022-04-11 04:21:02,19991,248
"Suffolk, New York, US",2022-04-11 04:21:02,428105,4367
"Sullivan, New York, US",2022-04-11 04:21:02,18473,129
"Tioga, New York, US",2022-04-11 04:21:02,10834,82
"Tompkins, New York, US",2022-04-11 04:21:02,19101,84
"Ulster, New York, US",2022-04-11 04:21:02,31966,361
"Unassigned, New York, US",2022-04-11 04:21:02,574,1
"Warren, New York, US",2022-04-11 04:21:02,13715,127
"Washington, New York, US",2022-04-11 04:21:02,12123,113
"Wayne, New York, US",2022-04-11 04:21:02,17385,173
"Westchester, New York, US",2022-04-11 04:21:02,252752,2706
"Wyoming, New York, US",2022-04-11 04:21:02,8294,82
"Yates, New York, US",2022-04-11 04:21:02,3409,39
"Alamance, North Carolina, US",2022-04-11 04:21:02,46732,456
"Alexander, North Carolina, US",2022-04-11 04:21:02,10426,133
"Alleghany, North Carolina, US",2022-04-11 04:21:02,2948,12
"Anson, North Carolina, US",2022-04-11 04:21:02,6542,96
"Ashe, North Carolina, US",2022-04-11 04:21:02,6375,73
"Avery, North Carolina, US",2022-04-11 04:21:02,4563,43
"Beaufort, North Carolina, US",2022-04-11 04:21:02,12393,161
"Bertie, North Carolina, US",2022-04-11 04:21:02,4234,67
"Bladen, North Carolina, US",2022-04-11 04:21:02,9312,121
"Brunswick, North Carolina, US",2022-04-11 04:21:02,29809,309
"Buncombe, North Carolina, US",2022-04-11 04:21:02,52294,554
"Burke, North Carolina, US",2022-04-11 04:21:02,25061,316
"Cabarrus, North Carolina, US",2022-04-11 04:21:02,55554,469
"Caldwell, North Carolina, US",2022-04-11 04:21:02,22190,300
"Camden, North Carolina, US",2022-04-11 04:21:02,1751,9
"Carteret, North Carolina, US",2022-04-11 04:21:02,14079,85
"Caswell, North Carolina, US",2022-04-11 04:21:02,5273,44
"Catawba, North Carolina, US",2022-04-11 04:21:02,47541,568
"Chatham, North Carolina, US",2022-04-11 04:21:02,12768,109
"Cherokee, North Carolina, US",2022-04-11 04:21:02,7090,117
"Chowan, North Carolina, US",2022-04-11 04:21:02,4129,56
"Clay, North Carolina, US",2022-04-11 04:21:02,2640,39
"Cleveland, North Carolina, US",2022-04-11 04:21:02,29535,364
"Columbus, North Carolina, US",2022-04-11 04:21:02,15921,266
"Craven, North Carolina, US",2022-04-11 04:21:02,24189,195
"Cumberland, North Carolina, US",2022-04-11 04:21:02,84859,562
"Currituck, North Carolina, US",2022-04-11 04:21:02,4984,32
"Dare, North Carolina, US",2022-04-11 04:21:02,7372,23
"Davidson, North Carolina, US",2022-04-11 04:21:02,43010,393
"Davie, North Carolina, US",2022-04-11 04:21:02,11131,93
"Duplin, North Carolina, US",2022-04-11 04:21:02,16823,239
"Durham, North Carolina, US",2022-04-11 04:21:02,70925,298
"Edgecombe, North Carolina, US",2022-04-11 04:21:02,13489,141
"Forsyth, North Carolina, US",2022-04-11 04:21:02,92184,792
"Franklin, North Carolina, US",2022-04-11 04:21:02,20300,67
"Gaston, North Carolina, US",2022-04-11 04:21:02,65114,794
"Gates, North Carolina, US",2022-04-11 04:21:02,1894,19
"Graham, North Carolina, US",2022-04-11 04:21:02,2271,30
"Granville, North Carolina, US",2022-04-11 04:21:02,14241,111
"Greene, North Carolina, US",2022-04-11 04:21:02,5786,61
"Guilford, North Carolina, US",2022-04-11 04:21:02,116888,1159
"Halifax, North Carolina, US",2022-04-11 04:21:02,13912,182
"Harnett, North Carolina, US",2022-04-11 04:21:02,32991,328
"Haywood, North Carolina, US",2022-04-11 04:21:02,12938,203
"Henderson, North Carolina, US",2022-04-11 04:21:02,24901,293
"Hertford, North Carolina, US",2022-04-11 04:21:02,4742,81
"Hoke, North Carolina, US",2022-04-11 04:21:02,14711,103
"Hyde, North Carolina, US",2022-04-11 04:21:02,1310,13
"Iredell, North Carolina, US",2022-04-11 04:21:02,48323,446
"Jackson, North Carolina, US",2022-04-11 04:21:02,9374,86
"Johnston, North Carolina, US",2022-04-11 04:21:02,59202,433
"Jones, North Carolina, US",2022-04-11 04:21:02,2210,38
"Lee, North Carolina, US",2022-04-11 04:21:02,15933,145
"Lenoir, North Carolina, US",2022-04-11 04:21:02,15747,206
"Lincoln, North Carolina, US",2022-04-11 04:21:02,24282,158
"Macon, North Carolina, US",2022-04-11 04:21:02,7775,117
"Madison, North Carolina, US",2022-04-11 04:21:02,5082,80
"Martin, North Carolina, US",2022-04-11 04:21:02,6058,89
"McDowell, North Carolina, US",2022-04-11 04:21:02,13673,169
"Mecklenburg, North Carolina, US",2022-04-11 04:21:02,278042,1559
"Mitchell, North Carolina, US",2022-04-11 04:21:02,3425,34
"Montgomery, North Carolina, US",2022-04-11 04:21:02,7261,126
"Moore, North Carolina, US",2022-04-11 04:21:02,24167,318
"Nash, North Carolina, US",2022-04-11 04:21:02,26650,299
"New Hanover, North Carolina, US",2022-04-11 04:21:02,50497,385
"Northampton, North Carolina, US",2022-04-11 04:21:02,4316,82
"Onslow, North Carolina, US",2022-04-11 04:21:02,51821,374
"Orange, North Carolina, US",2022-04-11 04:21:02,26215,124
"Pamlico, North Carolina, US",2022-04-11 04:21:02,2592,27
"Pasquotank, North Carolina, US",2022-04-11 04:21:02,8483,111
"Pender, North Carolina, US",2022-04-11 04:21:02,15260,118
"Perquimans, North Carolina, US",2022-04-11 04:21:02,2744,18
"Person, North Carolina, US",2022-04-11 04:21:02,9275,104
"Pitt, North Carolina, US",2022-04-11 04:21:02,52313,176
"Polk, North Carolina, US",2022-04-11 04:21:02,3888,54
"Randolph, North Carolina, US",2022-04-11 04:21:02,35456,401
"Richmond, North Carolina, US",2022-04-11 04:21:02,12779,185
"Robeson, North Carolina, US",2022-04-11 04:21:02,40385,523
"Rockingham, North Carolina, US",2022-04-11 04:21:02,21945,268
"Rowan, North Carolina, US",2022-04-11 04:21:02,41104,567
"Rutherford, North Carolina, US",2022-04-11 04:21:02,17452,397
"Sampson, North Carolina, US",2022-04-11 04:21:02,18741,170
"Scotland, North Carolina, US",2022-04-11 04:21:02,9987,126
"Stanly, North Carolina, US",2022-04-11 04:21:02,19405,249
"Stokes, North Carolina, US",2022-04-11 04:21:02,11195,172
"Surry, North Carolina, US",2022-04-11 04:21:02,21009,331
"Swain, North Carolina, US",2022-04-11 04:21:02,3520,38
"Transylvania, North Carolina, US",2022-04-11 04:21:02,6120,71
"Tyrrell, North Carolina, US",2022-04-11 04:21:02,975,8
"Unassigned, North Carolina, US",2022-04-11 04:21:02,0,0
"Union, North Carolina, US",2022-04-11 04:21:02,61557,479
"Vance, North Carolina, US",2022-04-11 04:21:02,11831,112
"Wake, North Carolina, US",2022-04-11 04:21:02,290240,1048
"Warren, North Carolina, US",2022-04-11 04:21:02,4312,39
"Washington, North Carolina, US",2022-04-11 04:21:02,3015,50
"Watauga, North Carolina, US",2022-04-11 04:21:02,12360,58
"Wayne, North Carolina, US",2022-04-11 04:21:02,30929,387
"Wilkes, North Carolina, US",2022-04-11 04:21:02,17514,256
"Wilson, North Carolina, US",2022-04-11 04:21:02,21621,303
"Yadkin, North Carolina, US",2022-04-11 04:21:02,10806,113
"Yancey, North Carolina, US",2022-04-11 04:21:02,5016,51
"Adams, North Dakota, US",2022-04-11 04:21:02,598,10
"Barnes, North Dakota, US",2022-04-11 04:21:02,2968,47
"Benson, North Dakota, US",2022-04-11 04:21:02,1968,23
"Billings, North Dakota, US",2022-04-11 04:21:02,140,1
"Bottineau, North Dakota, US",2022-04-11 04:21:02,1586,26
"Bowman, North Dakota, US",2022-04-11 04:21:02,828,9
"Burke, North Dakota, US",2022-04-11 04:21:02,432,3
"Burleigh, North Dakota, US",2022-04-11 04:21:02,34905,303
"Cass, North Dakota, US",2022-04-11 04:21:02,58967,333
"Cavalier, North Dakota, US",2022-04-11 04:21:02,818,7
"Dickey, North Dakota, US",2022-04-11 04:21:02,1485,39
"Divide, North Dakota, US",2022-04-11 04:21:02,456,4
"Dunn, North Dakota, US",2022-04-11 04:21:02,1038,8
"Eddy, North Dakota, US",2022-04-11 04:21:02,761,6
"Emmons, North Dakota, US",2022-04-11 04:21:02,727,18
"Foster, North Dakota, US",2022-04-11 04:21:02,985,23
"Golden Valley, North Dakota, US",2022-04-11 04:21:02,475,4
"Grand Forks, North Dakota, US",2022-04-11 04:21:02,22113,125
"Grant, North Dakota, US",2022-04-11 04:21:02,452,11
"Griggs, North Dakota, US",2022-04-11 04:21:02,571,2
"Hettinger, North Dakota, US",2022-04-11 04:21:02,828,8
"Kidder, North Dakota, US",2022-04-11 04:21:02,506,13
"LaMoure, North Dakota, US",2022-04-11 04:21:02,1003,20
"Logan, North Dakota, US",2022-04-11 04:21:02,435,12
"McHenry, North Dakota, US",2022-04-11 04:21:02,1306,31
"McIntosh, North Dakota, US",2022-04-11 04:21:02,685,9
"McKenzie, North Dakota, US",2022-04-11 04:21:02,3260,25
"McLean, North Dakota, US",2022-04-11 04:21:02,2723,49
"Mercer, North Dakota, US",2022-04-11 04:21:02,2566,24
"Morton, North Dakota, US",2022-04-11 04:21:02,11225,142
"Mountrail, North Dakota, US",2022-04-11 04:21:02,3243,37
"Nelson, North Dakota, US",2022-04-11 04:21:02,761,18
"Oliver, North Dakota, US",2022-04-11 04:21:02,329,5
"Pembina, North Dakota, US",2022-04-11 04:21:02,1971,16
"Pierce, North Dakota, US",2022-04-11 04:21:02,1059,32
"Ramsey, North Dakota, US",2022-04-11 04:21:02,3611,57
"Ransom, North Dakota, US",2022-04-11 04:21:02,1491,28
"Renville, North Dakota, US",2022-04-11 04:21:02,549,15
"Richland, North Dakota, US",2022-04-11 04:21:02,4061,23
"Rolette, North Dakota, US",2022-04-11 04:21:02,6023,43
"Sargent, North Dakota, US",2022-04-11 04:21:02,1009,9
"Sheridan, North Dakota, US",2022-04-11 04:21:02,297,7
"Sioux, North Dakota, US",2022-04-11 04:21:02,1337,19
"Slope, North Dakota, US",2022-04-11 04:21:02,63,0
"Stark, North Dakota, US",2022-04-11 04:21:02,11632,86
"Steele, North Dakota, US",2022-04-11 04:21:02,380,2
"Stutsman, North Dakota, US",2022-04-11 04:21:02,7056,97
"Towner, North Dakota, US",2022-04-11 04:21:02,634,12
"Traill, North Dakota, US",2022-04-11 04:21:02,2190,26
"Unassigned, North Dakota, US",2022-04-11 04:21:02,0,22
"Walsh, North Dakota, US",2022-04-11 04:21:02,3352,34
"Ward, North Dakota, US",2022-04-11 04:21:02,20770,251
"Wells, North Dakota, US",2022-04-11 04:21:02,1011,12
"Williams, North Dakota, US",2022-04-11 04:21:02,10470,68
"Northern Mariana Islands, US",2022-04-11 04:21:02,11158,33
"Adams, Ohio, US",2022-04-11 04:21:02,6966,146
"Allen, Ohio, US",2022-04-11 04:21:02,27433,476
"Ashland, Ohio, US",2022-04-11 04:21:02,11959,217
"Ashtabula, Ohio, US",2022-04-11 04:21:02,19820,425
"Athens, Ohio, US",2022-04-11 04:21:02,14511,141
"Auglaize, Ohio, US",2022-04-11 04:21:02,11574,188
"Belmont, Ohio, US",2022-04-11 04:21:02,15667,303
"Brown, Ohio, US",2022-04-11 04:21:02,11179,177
"Butler, Ohio, US",2022-04-11 04:21:02,92752,1144
"Carroll, Ohio, US",2022-04-11 04:21:02,5253,125
"Champaign, Ohio, US",2022-04-11 04:21:02,8715,145
"Clark, Ohio, US",2022-04-11 04:21:02,34938,580
"Clermont, Ohio, US",2022-04-11 04:21:02,51283,549
"Clinton, Ohio, US",2022-04-11 04:21:02,10307,167
"Columbiana, Ohio, US",2022-04-11 04:21:02,24374,483
"Coshocton, Ohio, US",2022-04-11 04:21:02,7946,158
"Crawford, Ohio, US",2022-04-11 04:21:02,11177,214
"Cuyahoga, Ohio, US",2022-04-11 04:21:02,268759,3756
"Darke, Ohio, US",2022-04-11 04:21:02,12371,236
"Defiance, Ohio, US",2022-04-11 04:21:02,10209,164
"Delaware, Ohio, US",2022-04-11 04:21:02,44255,271
"Erie, Ohio, US",2022-04-11 04:21:02,19434,265
"Fairfield, Ohio, US",2022-04-11 04:21:02,38473,428
"Fayette, Ohio, US",2022-04-11 04:21:02,7783,121
"Franklin, Ohio, US",2022-04-11 04:21:02,289003,2569
"Fulton, Ohio, US",2022-04-11 04:21:02,10320,180
"Gallia, Ohio, US",2022-04-11 04:21:02,7481,124
"Geauga, Ohio, US",2022-04-11 04:21:02,16022,264
"Greene, Ohio, US",2022-04-11 04:21:02,37509,511
"Guernsey, Ohio, US",2022-04-11 04:21:02,10458,150
"Hamilton, Ohio, US",2022-04-11 04:21:02,187652,2052
"Hancock, Ohio, US",2022-04-11 04:21:02,17091,273
"Hardin, Ohio, US",2022-04-11 04:21:02,7067,157
"Harrison, Ohio, US",2022-04-11 04:21:02,3227,74
"Henry, Ohio, US",2022-04-11 04:21:02,6424,106
"Highland, Ohio, US",2022-04-11 04:21:02,10600,180
"Hocking, Ohio, US",2022-04-11 04:21:02,6668,120
"Holmes, Ohio, US",2022-04-11 04:21:02,5106,181
"Huron, Ohio, US",2022-04-11 04:21:02,14484,220
"Jackson, Ohio, US",2022-04-11 04:21:02,8906,140
"Jefferson, Ohio, US",2022-04-11 04:21:02,14700,317
"Knox, Ohio, US",2022-04-11 04:21:02,13157,227
"Lake, Ohio, US",2022-04-11 04:21:02,48894,732
"Lawrence, Ohio, US",2022-04-11 04:21:02,17855,242
"Licking, Ohio, US",2022-04-11 04:21:02,41662,475
"Logan, Ohio, US",2022-04-11 04:21:02,10225,171
"Lorain, Ohio, US",2022-04-11 04:21:02,66517,971
"Lucas, Ohio, US",2022-04-11 04:21:02,100143,1408
"Madison, Ohio, US",2022-04-11 04:21:02,9660,130
"Mahoning, Ohio, US",2022-04-11 04:21:02,53371,1082
"Marion, Ohio, US",2022-04-11 04:21:02,19841,266
"Medina, Ohio, US",2022-04-11 04:21:02,40005,505
"Meigs, Ohio, US",2022-04-11 04:21:02,4615,87
"Mercer, Ohio, US",2022-04-11 04:21:02,9684,142
"Miami, Ohio, US",2022-04-11 04:21:02,25702,480
"Monroe, Ohio, US",2022-04-11 04:21:02,3471,81
"Montgomery, Ohio, US",2022-04-11 04:21:02,126726,1998
"Morgan, Ohio, US",2022-04-11 04:21:02,3268,59
"Morrow, Ohio, US",2022-04-11 04:21:02,7751,103
"Muskingum, Ohio, US",2022-04-11 04:21:02,25280,293
"Noble, Ohio, US",2022-04-11 04:21:02,3205,57
"Ottawa, Ohio, US",2022-04-11 04:21:02,8463,138
"Paulding, Ohio, US",2022-04-11 04:21:02,4607,74
"Perry, Ohio, US",2022-04-11 04:21:02,8296,124
"Pickaway, Ohio, US",2022-04-11 04:21:02,17507,227
"Pike, Ohio, US",2022-04-11 04:21:02,7455,120
"Portage, Ohio, US",2022-04-11 04:21:02,34138,445
"Preble, Ohio, US",2022-04-11 04:21:02,9453,197
"Putnam, Ohio, US",2022-04-11 04:21:02,8449,154
"Richland, Ohio, US",2022-04-11 04:21:02,31517,505
"Ross, Ohio, US",2022-04-11 04:21:02,19236,295
"Sandusky, Ohio, US",2022-04-11 04:21:02,13892,233
"Scioto, Ohio, US",2022-04-11 04:21:02,20630,252
"Seneca, Ohio, US",2022-04-11 04:21:02,12737,226
"Shelby, Ohio, US",2022-04-11 04:21:02,11051,186
"Stark, Ohio, US",2022-04-11 04:21:02,79756,1702
"Summit, Ohio, US",2022-04-11 04:21:02,112216,1701
"Trumbull, Ohio, US",2022-04-11 04:21:02,41544,933
"Tuscarawas, Ohio, US",2022-04-11 04:21:02,20581,496
"Unassigned, Ohio, US",2022-04-11 04:21:02,0,5
"Union, Ohio, US",2022-04-11 04:21:02,15610,102
"Van Wert, Ohio, US",2022-04-11 04:21:02,6706,145
"Vinton, Ohio, US",2022-04-11 04:21:02,2906,55
"Warren, Ohio, US",2022-04-11 04:21:02,57666,581
"Washington, Ohio, US",2022-04-11 04:21:02,12339,206
"Wayne, Ohio, US",2022-04-11 04:21:02,23112,435
"Williams, Ohio, US",2022-04-11 04:21:02,8999,164
"Wood, Ohio, US",2022-04-11 04:21:02,31466,354
"Wyandot, Ohio, US",2022-04-11 04:21:02,5409,105
"Adair, Oklahoma, US",2022-04-11 04:21:02,7940,73
"Alfalfa, Oklahoma, US",2022-04-11 04:21:02,1714,14
"Atoka, Oklahoma, US",2022-04-11 04:21:02,3875,51
"Beaver, Oklahoma, US",2022-04-11 04:21:02,966,11
"Beckham, Oklahoma, US",2022-04-11 04:21:02,5930,106
"Blaine, Oklahoma, US",2022-04-11 04:21:02,2455,41
"Bryan, Oklahoma, US",2022-04-11 04:21:02,13571,135
"Caddo, Oklahoma, US",2022-04-11 04:21:02,8245,161
"Canadian, Oklahoma, US",2022-04-11 04:21:02,39383,385
"Carter, Oklahoma, US",2022-04-11 04:21:02,14274,231
"Cherokee, Oklahoma, US",2022-04-11 04:21:02,14507,149
"Choctaw, Oklahoma, US",2022-04-11 04:21:02,4060,62
"Cimarron, Oklahoma, US",2022-04-11 04:21:02,569,7
"Cleveland, Oklahoma, US",2022-04-11 04:21:02,79158,802
"Coal, Oklahoma, US",2022-04-11 04:21:02,1660,23
"Comanche, Oklahoma, US",2022-04-11 04:21:02,33004,388
"Cotton, Oklahoma, US",2022-04-11 04:21:02,1437,28
"Craig, Oklahoma, US",2022-04-11 04:21:02,4759,53
"Creek, Oklahoma, US",2022-04-11 04:21:02,18141,333
"Custer, Oklahoma, US",2022-04-11 04:21:02,7893,166
"Delaware, Oklahoma, US",2022-04-11 04:21:02,11053,201
